source,STUDY_ID,newsite,REALM,TAXA,estimated_area_in_sqKm
BBS,Allegheny Plateau,840_46_51,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_46_52,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_46_53,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_46_55,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_46_6,Terrestrial,birds,31.36
BBS,Northern Piedmont,840_46_8,Terrestrial,birds,31.36
BBS,Glaciated Coastal Plains,840_47_1,Terrestrial,birds,31.36
BBS,Glaciated Coastal Plains,840_47_102,Terrestrial,birds,31.36
BBS,Southern New England,840_47_112,Terrestrial,birds,31.36
BBS,Southern New England,840_47_14,Terrestrial,birds,31.36
BBS,Northern New England,840_47_17,Terrestrial,birds,31.36
BBS,Northern New England,840_47_19,Terrestrial,birds,31.36
BBS,Southern New England,840_47_5,Terrestrial,birds,31.36
BBS,Southern New England,840_47_9,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_49_131,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_49_15,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_49_165,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_49_17,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_49_18,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_49_22,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_49_25,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_49_33,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_49_35,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_49_38,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_49_39,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_49_41,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_49_55,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_49_73,Terrestrial,birds,31.36
BBS,Driftless Area,840_50_1,Terrestrial,birds,31.36
BBS,Black Prairie,840_50_11,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_50_15,Terrestrial,birds,31.36
BBS,Black Prairie,840_50_17,Terrestrial,birds,31.36
BBS,Great Lakes Transition,840_50_28,Terrestrial,birds,31.36
BBS,Black Prairie,840_50_29,Terrestrial,birds,31.36
BBS,Black Prairie,840_50_3,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_32,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_33,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_35,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_37,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_42,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_47,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_48,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_50_55,Terrestrial,birds,31.36
BBS,Driftless Area,840_50_58,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_67,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_68,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_72,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_50_73,Terrestrial,birds,31.36
BBS,Black Prairie,840_50_77,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_50_8,Terrestrial,birds,31.36
BBS,Aspen Parklands,840_50_81,Terrestrial,birds,31.36
BBS,Aspen Parklands,840_50_82,Terrestrial,birds,31.36
BBS,Black Prairie,840_50_9,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_51_113,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_51_119,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_51_229,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_51_23,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_51_30,Terrestrial,birds,31.36
BBS,Mississippi Alluvial Plain,840_52_1,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_10,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_109,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_11,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_52_131,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_52_14,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_52_16,Terrestrial,birds,31.36
BBS,Till Plains,840_52_19,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_2,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_20,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_21,Terrestrial,birds,31.36
BBS,Till Plains,840_52_27,Terrestrial,birds,31.36
BBS,Till Plains,840_52_28,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_4,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_52,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_53,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_54,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_56,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_57,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_58,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_52_61,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_52_66,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_52_67,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_52_68,Terrestrial,birds,31.36
BBS,Mississippi Alluvial Plain,840_52_7,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_52_70,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_13,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_53_17,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_176,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_53_18,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_53_19,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_53_2,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_25,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_26,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_53_27,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_53_28,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_36,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_39,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_53_40,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_53_41,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_53_6,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_64,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_53_74,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_75,Terrestrial,birds,31.36
BBS,Central Rockies,840_53_86,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_53_87,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_53_9,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_53_97,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_54_1,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_54_12,Terrestrial,birds,31.36
BBS,High Plains Border,840_54_14,Terrestrial,birds,31.36
BBS,High Plains Border,840_54_17,Terrestrial,birds,31.36
BBS,Dissected Till Plains,840_54_22,Terrestrial,birds,31.36
BBS,High Plains,840_54_31,Terrestrial,birds,31.36
BBS,High Plains Border,840_54_35,Terrestrial,birds,31.36
BBS,High Plains,840_54_40,Terrestrial,birds,31.36
BBS,High Plains Border,840_54_7,Terrestrial,birds,31.36
BBS,Columbia Plateau,840_55_101,Terrestrial,birds,31.36
BBS,Great Basin Deserts,840_55_114,Terrestrial,birds,31.36
BBS,Great Basin Deserts,840_55_28,Terrestrial,birds,31.36
BBS,Basin and Range,840_55_45,Terrestrial,birds,31.36
BBS,Northern New England,840_58_1,Terrestrial,birds,31.36
BBS,Northern New England,840_58_10,Terrestrial,birds,31.36
BBS,Southern New England,840_58_102,Terrestrial,birds,31.36
BBS,Northern New England,840_58_11,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_58_116,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_58_12,Terrestrial,birds,31.36
BBS,Northern New England,840_58_13,Terrestrial,birds,31.36
BBS,Northern New England,840_58_14,Terrestrial,birds,31.36
BBS,Northern New England,840_58_15,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_58_17,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_58_18,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_58_19,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_58_20,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_58_21,Terrestrial,birds,31.36
BBS,Northern Spruce/Hardwoods,840_58_22,Terrestrial,birds,31.36
BBS,Northern New England,840_58_3,Terrestrial,birds,31.36
BBS,Southern New England,840_58_4,Terrestrial,birds,31.36
BBS,Northern New England,840_58_5,Terrestrial,birds,31.36
BBS,Northern New England,840_58_6,Terrestrial,birds,31.36
BBS,Northern New England,840_58_7,Terrestrial,birds,31.36
BBS,Northern New England,840_58_8,Terrestrial,birds,31.36
BBS,Northern New England,840_58_9,Terrestrial,birds,31.36
BBS,Northern Piedmont,840_59_10,Terrestrial,birds,31.36
BBS,Southern New England,840_59_116,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_59_2,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_59_20,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_59_21,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_59_3,Terrestrial,birds,31.36
BBS,Mojave Desert,840_6_12,Terrestrial,birds,31.36
BBS,Sonoran Deserts,840_6_121,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_6_122,Terrestrial,birds,31.36
BBS,Sonoran Deserts,840_6_127,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_6_14,Terrestrial,birds,31.36
BBS,Sonoran Deserts,840_6_18,Terrestrial,birds,31.36
BBS,Sonoran Deserts,840_6_24,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_6_28,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_6_32,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_6_51,Terrestrial,birds,31.36
BBS,Sonoran Deserts,840_6_69,Terrestrial,birds,31.36
BBS,Sonoran Deserts,840_6_71,Terrestrial,birds,31.36
BBS,Sonoran Deserts,840_6_74,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_6_78,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_60_10,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_111,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_112,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_114,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_115,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_126,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_13,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_130,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_155,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_164,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_17,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_18,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_19,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_2,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_60_20,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_60_22,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_23,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_24,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_25,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_27,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_60_28,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_29,Terrestrial,birds,31.36
BBS,Southern Rockies,840_60_3,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_31,Terrestrial,birds,31.36
BBS,Southern Rockies,840_60_4,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_5,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_51,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_52,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_56,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_57,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_60_59,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_6,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_60_60,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_62,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_65,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_67,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_60_69,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_60_70,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_71,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_73,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_74,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_75,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_60_76,Terrestrial,birds,31.36
BBS,Pinyon/Juniper Woodlands,840_60_78,Terrestrial,birds,31.36
BBS,Mexican Highlands,840_60_79,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_8,Terrestrial,birds,31.36
BBS,Staked Plains,840_60_80,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_81,Terrestrial,birds,31.36
BBS,Chihuahuan Desert,840_60_82,Terrestrial,birds,31.36
BBS,Intermountain Grasslands,840_60_9,Terrestrial,birds,31.36
BBS,Adirondack Mountains,840_61_100,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_111,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_121,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_123,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_136,Terrestrial,birds,31.36
BBS,Southern New England,840_61_207,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_22,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_29,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_30,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_31,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_34,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_38,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_45,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_61_47,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_61_48,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_49,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_52,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_61_53,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_56,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_57,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_61_58,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_61_59,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_61_64,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_61_65,Terrestrial,birds,31.36
BBS,Adirondack Mountains,840_61_73,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_61_89,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_61_90,Terrestrial,birds,31.36
BBS,Adirondack Mountains,840_61_93,Terrestrial,birds,31.36
BBS,Adirondack Mountains,840_61_97,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_10,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_101,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_107,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_108,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_63_11,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_63_119,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_63_12,Terrestrial,birds,31.36
BBS,Blue Ridge Mountains,840_63_121,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_63_13,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_63_14,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_2,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_202,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_204,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_205,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_63_207,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_208,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_63_210,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_63_217,Terrestrial,birds,31.36
BBS,Blue Ridge Mountains,840_63_221,Terrestrial,birds,31.36
BBS,Blue Ridge Mountains,840_63_222,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_63_224,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_63_225,Terrestrial,birds,31.36
BBS,Blue Ridge Mountains,840_63_228,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_63_233,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_63_24,Terrestrial,birds,31.36
BBS,Southern Piedmont,840_63_27,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_3,Terrestrial,birds,31.36
BBS,Blue Ridge Mountains,840_63_31,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_311,Terrestrial,birds,31.36
BBS,Coastal Flatwoods,840_63_4,Terrestrial,birds,31.36
BBS,Drift Prairie,840_64_1,Terrestrial,birds,31.36
BBS,Drift Prairie,840_64_10,Terrestrial,birds,31.36
BBS,Drift Prairie,840_64_103,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_64_11,Terrestrial,birds,31.36
BBS,Drift Prairie,840_64_12,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_64_19,Terrestrial,birds,31.36
BBS,Drift Prairie,840_64_28,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_64_33,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_64_37,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_64_38,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_64_39,Terrestrial,birds,31.36
BBS,Drift Prairie,840_64_4,Terrestrial,birds,31.36
BBS,Drift Prairie,840_64_42,Terrestrial,birds,31.36
BBS,Great Plains Roughlands,840_64_43,Terrestrial,birds,31.36
BBS,Aspen Parklands,840_64_44,Terrestrial,birds,31.36
BBS,Glaciated Missouri Plateau,840_64_5,Terrestrial,birds,31.36
BBS,Black Prairie,840_64_7,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_66_107,Terrestrial,birds,31.36
BBS,Till Plains,840_66_11,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_66_15,Terrestrial,birds,31.36
BBS,Till Plains,840_66_165,Terrestrial,birds,31.36
BBS,Till Plains,840_66_168,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_66_21,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_66_22,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_66_25,Terrestrial,birds,31.36
BBS,Great Lakes Plain,840_66_3,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_66_40,Terrestrial,birds,31.36
BBS,Till Plains,840_66_42,Terrestrial,birds,31.36
BBS,Ohio Hills,840_66_49,Terrestrial,birds,31.36
BBS,Till Plains,840_66_5,Terrestrial,birds,31.36
BBS,Lexington Plain,840_66_64,Terrestrial,birds,31.36
BBS,Till Plains,840_66_67,Terrestrial,birds,31.36
BBS,Ohio Hills,840_66_72,Terrestrial,birds,31.36
BBS,Ohio Hills,840_66_73,Terrestrial,birds,31.36
BBS,Ohio Hills,840_66_74,Terrestrial,birds,31.36
BBS,Ohio Hills,840_66_75,Terrestrial,birds,31.36
BBS,Ohio Hills,840_66_76,Terrestrial,birds,31.36
BBS,Ohio Hills,840_66_82,Terrestrial,birds,31.36
BBS,Lexington Plain,840_66_85,Terrestrial,birds,31.36
BBS,Lexington Plain,840_66_86,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_67_11,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_67_125,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_67_14,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_67_15,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_67_17,Terrestrial,birds,31.36
BBS,Rolling Red Plains,840_67_20,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_67_22,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_67_23,Terrestrial,birds,31.36
BBS,Staked Plains,840_67_34,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_67_50,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_67_51,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_67_59,Terrestrial,birds,31.36
BBS,Rolling Red Plains,840_67_61,Terrestrial,birds,31.36
BBS,Osage Plain/Cross Timbers,840_67_65,Terrestrial,birds,31.36
BBS,Staked Plains,840_67_70,Terrestrial,birds,31.36
BBS,Staked Plains,840_67_71,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_69_127,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_69_136,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_69_142,Terrestrial,birds,31.36
BBS,Cascade Mountains,840_69_147,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_69_19,Terrestrial,birds,31.36
BBS,Cascade Mountains,840_69_203,Terrestrial,birds,31.36
BBS,Columbia Plateau,840_69_21,Terrestrial,birds,31.36
BBS,Columbia Plateau,840_69_211,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_69_212,Terrestrial,birds,31.36
BBS,Columbia Plateau,840_69_22,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_69_229,Terrestrial,birds,31.36
BBS,Willamette Lowlands,840_69_237,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_69_238,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_69_243,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_69_251,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_69_252,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_69_253,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_69_26,Terrestrial,birds,31.36
BBS,Pitt-Klamath Plateau,840_69_29,Terrestrial,birds,31.36
BBS,Cascade Mountains,840_69_3,Terrestrial,birds,31.36
BBS,Willamette Lowlands,840_69_33,Terrestrial,birds,31.36
BBS,Willamette Lowlands,840_69_34,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_69_35,Terrestrial,birds,31.36
BBS,Willamette Lowlands,840_69_41,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_69_48,Terrestrial,birds,31.36
BBS,Dissected Rockies,840_69_8,Terrestrial,birds,31.36
BBS,Southern Pacific Rainforests,840_69_9,Terrestrial,birds,31.36
BBS,Mississippi Alluvial Plain,840_7_10,Terrestrial,birds,31.36
BBS,Mississippi Alluvial Plain,840_7_109,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_111,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_7_13,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_15,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_19,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_20,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_22,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_23,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_24,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_26,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_27,Terrestrial,birds,31.36
BBS,Ozark/Ouachita Plateau,840_7_28,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_7_4,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_7_5,Terrestrial,birds,31.36
BBS,Upper Coastal Plain,840_7_7,Terrestrial,birds,31.36
BBS,Mississippi Alluvial Plain,840_7_8,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_10,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_101,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_107,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_12,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_126,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_127,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_13,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_132,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_151,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_155,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_16,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_165,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_173,Terrestrial,birds,31.36
BBS,Northern Piedmont,840_72_182,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_192,Terrestrial,birds,31.36
BBS,Northern Piedmont,840_72_193,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_194,Terrestrial,birds,31.36
BBS,Northern Piedmont,840_72_195,Terrestrial,birds,31.36
BBS,Northern Piedmont,840_72_198,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_2,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_21,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_22,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_25,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_29,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_30,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_31,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_33,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_34,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_35,Terrestrial,birds,31.36
BBS,Ridge and Valley,840_72_36,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_38,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_39,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_4,Terrestrial,birds,31.36
BBS,Allegheny Plateau,840_72_42,Terrestrial,birds,31.36
BBS,Ohio Hills,840_72_47,Terrestrial,birds,31.36
